id,edge1,edge2,node1,node2,capacity,is_closed
11281,22562,22563,1223,393,50000000000,0
11282,22564,22565,1223,467,49999999000,0
11283,22566,22567,1223,177,49999997000,0
11284,22568,22569,1223,663,50000001000,0
11285,22570,22571,1223,124,49999999000,0
11286,22572,22573,1223,470,50000000000,0
11287,22574,22575,1223,131,49999998000,0
11288,22576,22577,1223,865,50000001000,0
11289,22578,22579,1223,677,49999998000,0
11290,22580,22581,1224,215,49999998000,0
11291,22582,22583,1224,287,50000001000,0
11292,22584,22585,1224,3,49999999000,0
11293,22586,22587,1224,634,50000001000,0
11294,22588,22589,1224,1182,49999998000,0
11295,22590,22591,1224,170,50000000000,0
11296,22592,22593,1224,112,50000000000,0
11297,22594,22595,1224,105,49999997000,0
11298,22596,22597,1224,204,49999999000,0
11299,22598,22599,1224,791,49999999000,0
11300,22600,22601,1225,131,50000000000,0
11301,22602,22603,1225,1086,50000000000,0
11302,22604,22605,1225,36,50000001000,0
11303,22606,22607,1225,703,49999999000,0
11304,22608,22609,1225,548,49999997000,0
11305,22610,22611,1225,400,50000001000,0
11306,22612,22613,1225,1028,50000000000,0
11307,22614,22615,1225,107,50000001000,0
11308,22616,22617,1225,672,50000001000,0
11309,22618,22619,1225,514,50000001000,0
11310,22620,22621,1226,14,49999998000,0
11311,22622,22623,1226,211,50000001000,0
11312,22624,22625,1226,116,49999999000,0
11313,22626,22627,1226,1104,50000000000,0
11314,22628,22629,1226,1126,49999999000,0
11315,22630,22631,1226,467,49999999000,0
11316,22632,22633,1226,412,49999998000,0
11317,22634,22635,1226,886,50000000000,0
11318,22636,22637,1226,109,49999998000,0
11319,22638,22639,1226,464,50000000000,0
11320,22640,22641,1227,822,50000000000,0
11321,22642,22643,1227,187,49999999000,0
11322,22644,22645,1227,963,49999997000,0
11323,22646,22647,1227,1083,50000000000,0
11324,22648,22649,1227,105,50000002000,0
11325,22650,22651,1227,505,49999997000,0
11326,22652,22653,1227,626,49999998000,0
11327,22654,22655,1227,156,49999998000,0
11328,22656,22657,1227,345,50000000000,0
11329,22658,22659,1227,651,50000002000,0
11330,22660,22661,1228,36,49999999000,0
11331,22662,22663,1228,779,50000000000,0
11332,22664,22665,1228,333,49999999000,0
11333,22666,22667,1228,15,50000000000,0
11334,22668,22669,1228,290,50000000000,0
11335,22670,22671,1228,1174,49999999000,0
11336,22672,22673,1228,717,49999997000,0
11337,22674,22675,1228,235,50000000000,0
11338,22676,22677,1228,353,49999998000,0
11339,22678,22679,1228,152,49999997000,0
11340,22680,22681,1229,1205,49999999000,0
11341,22682,22683,1229,303,50000000000,0
11342,22684,22685,1229,177,49999998000,0
11343,22686,22687,1229,785,50000001000,0
11344,22688,22689,1229,177,50000000000,0
11345,22690,22691,1229,539,49999999000,0
11346,22692,22693,1229,149,49999999000,0
11347,22694,22695,1229,358,49999998000,0
11348,22696,22697,1229,147,50000001000,0
11349,22698,22699,1229,483,50000001000,0
11350,22700,22701,1230,625,49999999000,0
11351,22702,22703,1230,156,49999998000,0
11352,22704,22705,1230,814,50000000000,0
11353,22706,22707,1230,957,49999998000,0
11354,22708,22709,1230,253,49999999000,0
11355,22710,22711,1230,916,49999999000,0
11356,22712,22713,1230,281,49999997000,0
11357,22714,22715,1230,514,50000000000,0
11358,22716,22717,1230,207,50000000000,0
11359,22718,22719,1230,4,50000000000,0
11360,22720,22721,1231,793,49999999000,0
11361,22722,22723,1231,969,50000002000,0
11362,22724,22725,1231,731,49999999000,0
11363,22726,22727,1231,131,50000000000,0
11364,22728,22729,1231,269,49999999000,0
11365,22730,22731,1231,250,50000000000,0
11366,22732,22733,1231,392,49999999000,0
11367,22734,22735,1231,108,50000000000,0
11368,22736,22737,1231,708,50000001000,0
11369,22738,22739,1231,631,49999999000,0
11370,22740,22741,1232,122,49999998000,0
11371,22742,22743,1232,166,50000000000,0
11372,22744,22745,1232,146,50000000000,0
11373,22746,22747,1232,33,50000001000,0
11374,22748,22749,1232,700,49999999000,0
11375,22750,22751,1232,249,49999998000,0
11376,22752,22753,1232,177,50000001000,0
11377,22754,22755,1232,8,50000000000,0
11378,22756,22757,1232,210,49999999000,0
11379,22758,22759,1232,829,50000000000,0
11380,22760,22761,1233,806,50000000000,0
11381,22762,22763,1233,374,49999999000,0
11382,22764,22765,1233,32,49999998000,0
11383,22766,22767,1233,753,49999999000,0
11384,22768,22769,1233,455,50000000000,0
11385,22770,22771,1233,1183,49999999000,0
11386,22772,22773,1233,1084,50000000000,0
11387,22774,22775,1233,227,49999999000,0
11388,22776,22777,1233,272,49999998000,0
11389,22778,22779,1233,255,50000000000,0
11390,22780,22781,1234,160,50000000000,0
11391,22782,22783,1234,113,50000001000,0
11392,22784,22785,1234,795,49999998000,0
11393,22786,22787,1234,15,49999999000,0
11394,22788,22789,1234,379,50000001000,0
11395,22790,22791,1234,102,50000000000,0
11396,22792,22793,1234,106,49999998000,0
11397,22794,22795,1234,1094,50000000000,0
11398,22796,22797,1234,891,49999999000,0
11399,22798,22799,1234,622,49999997000,0
11400,22800,22801,1235,156,50000000000,0
11401,22802,22803,1235,857,50000000000,0
11402,22804,22805,1235,877,49999999000,0
11403,22806,22807,1235,859,50000000000,0
11404,22808,22809,1235,554,50000000000,0
11405,22810,22811,1235,133,50000001000,0
11406,22812,22813,1235,357,50000000000,0
11407,22814,22815,1235,167,50000001000,0
11408,22816,22817,1235,323,50000001000,0
11409,22818,22819,1235,304,49999999000,0
11410,22820,22821,1236,301,49999998000,0
11411,22822,22823,1236,287,49999998000,0
11412,22824,22825,1236,1083,49999998000,0
11413,22826,22827,1236,136,50000000000,0
11414,22828,22829,1236,19,49999998000,0
11415,22830,22831,1236,435,49999999000,0
11416,22832,22833,1236,733,50000001000,0
11417,22834,22835,1236,420,49999997000,0
11418,22836,22837,1236,1115,50000001000,0
11419,22838,22839,1236,685,49999999000,0
11420,22840,22841,1237,1060,49999998000,0
11421,22842,22843,1237,310,50000000000,0
11422,22844,22845,1237,417,50000001000,0
11423,22846,22847,1237,147,50000000000,0
11424,22848,22849,1237,938,49999999000,0
11425,22850,22851,1237,1227,49999999000,0
11426,22852,22853,1237,175,50000000000,0
11427,22854,22855,1237,629,50000000000,0
11428,22856,22857,1237,1086,50000000000,0
11429,22858,22859,1237,40,50000000000,0
11430,22860,22861,1238,922,49999998000,0
11431,22862,22863,1238,116,49999998000,0
11432,22864,22865,1238,148,50000000000,0
11433,22866,22867,1238,945,50000001000,0
11434,22868,22869,1238,1151,49999998000,0
11435,22870,22871,1238,478,49999998000,0
11436,22872,22873,1238,462,50000002000,0
11437,22874,22875,1238,796,49999998000,0
11438,22876,22877,1238,304,49999999000,0
11439,22878,22879,1238,637,49999999000,0
11440,22880,22881,1239,347,49999999000,0
11441,22882,22883,1239,660,49999999000,0
11442,22884,22885,1239,395,49999999000,0
11443,22886,22887,1239,244,49999998000,0
11444,22888,22889,1239,702,49999999000,0
11445,22890,22891,1239,680,50000001000,0
11446,22892,22893,1239,532,50000001000,0
11447,22894,22895,1239,204,49999999000,0
11448,22896,22897,1239,215,50000000000,0
11449,22898,22899,1239,121,49999997000,0
11450,22900,22901,1240,776,50000000000,0
11451,22902,22903,1240,167,50000001000,0
11452,22904,22905,1240,130,50000000000,0
11453,22906,22907,1240,748,49999999000,0
11454,22908,22909,1240,151,49999999000,0
11455,22910,22911,1240,579,49999999000,0
11456,22912,22913,1240,647,50000001000,0
11457,22914,22915,1240,192,49999999000,0
11458,22916,22917,1240,369,50000000000,0
11459,22918,22919,1240,121,50000000000,0
11460,22920,22921,1241,130,50000001000,0
11461,22922,22923,1241,40,50000001000,0
11462,22924,22925,1241,185,50000000000,0
11463,22926,22927,1241,381,49999999000,0
11464,22928,22929,1241,1086,49999999000,0
11465,22930,22931,1241,223,50000001000,0
11466,22932,22933,1241,102,50000001000,0
11467,22934,22935,1241,144,49999998000,0
11468,22936,22937,1241,3,50000000000,0
11469,22938,22939,1241,996,49999999000,0
11470,22940,22941,1242,408,50000001000,0
11471,22942,22943,1242,639,49999998000,0
11472,22944,22945,1242,1235,50000000000,0
11473,22946,22947,1242,123,49999999000,0
11474,22948,22949,1242,254,49999999000,0
11475,22950,22951,1242,892,50000000000,0
11476,22952,22953,1242,1090,50000001000,0
11477,22954,22955,1242,154,49999998000,0
11478,22956,22957,1242,1191,50000000000,0
11479,22958,22959,1242,523,50000000000,0
11480,22960,22961,1243,156,50000000000,0
11481,22962,22963,1243,491,50000001000,0
11482,22964,22965,1243,402,49999999000,0
11483,22966,22967,1243,804,49999999000,0
11484,22968,22969,1243,619,49999998000,0
11485,22970,22971,1243,985,50000000000,0
11486,22972,22973,1243,1013,50000000000,0
11487,22974,22975,1243,215,50000000000,0
11488,22976,22977,1243,991,49999999000,0
11489,22978,22979,1243,448,50000002000,0
11490,22980,22981,1244,843,50000000000,0
11491,22982,22983,1244,426,50000000000,0
11492,22984,22985,1244,1097,49999999000,0
11493,22986,22987,1244,621,49999999000,0
11494,22988,22989,1244,403,50000000000,0
11495,22990,22991,1244,102,50000000000,0
11496,22992,22993,1244,789,50000000000,0
11497,22994,22995,1244,289,49999999000,0
11498,22996,22997,1244,803,50000000000,0
11499,22998,22999,1244,171,49999999000,0
11500,23000,23001,1245,516,50000000000,0
11501,23002,23003,1245,217,49999999000,0
11502,23004,23005,1245,242,50000003000,0
11503,23006,23007,1245,426,50000000000,0
11504,23008,23009,1245,1194,50000000000,0
11505,23010,23011,1245,149,50000000000,0
11506,23012,23013,1245,3,49999999000,0
11507,23014,23015,1245,40,50000000000,0
11508,23016,23017,1245,223,49999999000,0
11509,23018,23019,1245,192,50000001000,0
11510,23020,23021,1246,556,49999999000,0
11511,23022,23023,1246,965,49999999000,0
11512,23024,23025,1246,211,49999999000,0
11513,23026,23027,1246,333,49999999000,0
11514,23028,23029,1246,10,49999999000,0
11515,23030,23031,1246,152,49999998000,0
11516,23032,23033,1246,944,49999999000,0
11517,23034,23035,1246,175,50000000000,0
11518,23036,23037,1246,283,49999999000,0
11519,23038,23039,1246,211,49999999000,0
11520,23040,23041,1247,199,49999999000,0
11521,23042,23043,1247,319,50000001000,0
11522,23044,23045,1247,176,49999998000,0
11523,23046,23047,1247,449,49999999000,0
11524,23048,23049,1247,298,49999999000,0
11525,23050,23051,1247,189,49999999000,0
11526,23052,23053,1247,131,49999999000,0
11527,23054,23055,1247,34,50000001000,0
11528,23056,23057,1247,366,50000000000,0
11529,23058,23059,1247,710,50000000000,0
11530,23060,23061,1248,1164,50000000000,0
11531,23062,23063,1248,506,49999998000,0
11532,23064,23065,1248,564,49999999000,0
11533,23066,23067,1248,1107,49999999000,0
11534,23068,23069,1248,13,50000000000,0
11535,23070,23071,1248,135,49999999000,0
11536,23072,23073,1248,530,49999998000,0
11537,23074,23075,1248,119,49999999000,0
11538,23076,23077,1248,822,49999999000,0
11539,23078,23079,1248,274,50000001000,0
11540,23080,23081,1249,1013,50000001000,0
11541,23082,23083,1249,417,49999998000,0
11542,23084,23085,1249,457,49999999000,0
11543,23086,23087,1249,866,50000001000,0
11544,23088,23089,1249,101,49999999000,0
11545,23090,23091,1249,708,49999999000,0
11546,23092,23093,1249,1,49999999000,0
11547,23094,23095,1249,110,49999999000,0
11548,23096,23097,1249,229,49999999000,0
11549,23098,23099,1249,390,49999999000,0
11550,23100,23101,1250,42,50000000000,0
11551,23102,23103,1250,1180,49999999000,0
11552,23104,23105,1250,100,49999998000,0
11553,23106,23107,1250,112,50000000000,0
11554,23108,23109,1250,951,49999999000,0
11555,23110,23111,1250,270,50000000000,0
11556,23112,23113,1250,342,49999999000,0
11557,23114,23115,1250,864,49999998000,0
11558,23116,23117,1250,171,49999998000,0
11559,23118,23119,1250,1101,49999999000,0
11560,23120,23121,1251,615,49999999000,0
11561,23122,23123,1251,18,49999999000,0
11562,23124,23125,1251,455,49999997000,0
11563,23126,23127,1251,305,49999997000,0
11564,23128,23129,1251,228,49999999000,0
11565,23130,23131,1251,220,49999999000,0
11566,23132,23133,1251,418,49999999000,0
11567,23134,23135,1251,1192,50000001000,0
11568,23136,23137,1251,600,49999999000,0
11569,23138,23139,1251,1156,50000001000,0
11570,23140,23141,1252,624,50000000000,0
11571,23142,23143,1252,679,50000001000,0
11572,23144,23145,1252,689,50000000000,0
11573,23146,23147,1252,118,50000000000,0
11574,23148,23149,1252,168,49999999000,0
11575,23150,23151,1252,183,49999998000,0
11576,23152,23153,1252,548,49999999000,0
11577,23154,23155,1252,801,49999999000,0
11578,23156,23157,1252,290,50000000000,0
11579,23158,23159,1252,102,49999999000,0
11580,23160,23161,1253,196,50000000000,0
11581,23162,23163,1253,781,50000000000,0
11582,23164,23165,1253,846,49999999000,0
11583,23166,23167,1253,1199,49999998000,0
11584,23168,23169,1253,1061,49999999000,0
11585,23170,23171,1253,246,50000000000,0
11586,23172,23173,1253,236,49999999000,0
11587,23174,23175,1253,1194,50000000000,0
11588,23176,23177,1253,1162,50000000000,0
11589,23178,23179,1253,256,50000000000,0
11590,23180,23181,1254,416,50000000000,0
11591,23182,23183,1254,197,49999998000,0
11592,23184,23185,1254,708,50000000000,0
11593,23186,23187,1254,364,50000000000,0
11594,23188,23189,1254,935,49999999000,0
11595,23190,23191,1254,216,50000001000,0
11596,23192,23193,1254,256,50000001000,0
11597,23194,23195,1254,454,49999999000,0
11598,23196,23197,1254,958,49999998000,0
11599,23198,23199,1254,1056,49999998000,0
11600,23200,23201,1255,1031,49999999000,0
11601,23202,23203,1255,1172,49999999000,0
11602,23204,23205,1255,456,50000000000,0
11603,23206,23207,1255,283,49999999000,0
11604,23208,23209,1255,741,50000000000,0
11605,23210,23211,1255,1058,50000000000,0
11606,23212,23213,1255,1153,49999999000,0
11607,23214,23215,1255,4,50000000000,0
11608,23216,23217,1255,208,49999999000,0
11609,23218,23219,1255,310,50000000000,0
11610,23220,23221,1256,518,49999998000,0
11611,23222,23223,1256,574,49999998000,0
11612,23224,23225,1256,1029,50000000000,0
11613,23226,23227,1256,203,50000000000,0
11614,23228,23229,1256,492,49999999000,0
11615,23230,23231,1256,100,50000001000,0
11616,23232,23233,1256,969,50000000000,0
11617,23234,23235,1256,789,49999999000,0
11618,23236,23237,1256,873,49999997000,0
11619,23238,23239,1256,420,49999999000,0
11620,23240,23241,1257,36,50000000000,0
11621,23242,23243,1257,615,50000001000,0
11622,23244,23245,1257,1,50000000000,0
11623,23246,23247,1257,190,49999999000,0
11624,23248,23249,1257,598,50000000000,0
11625,23250,23251,1257,256,49999999000,0
11626,23252,23253,1257,203,49999998000,0
11627,23254,23255,1257,811,49999997000,0
11628,23256,23257,1257,666,50000000000,0
11629,23258,23259,1257,498,49999999000,0
11630,23260,23261,1258,314,49999996000,0
11631,23262,23263,1258,40,50000000000,0
11632,23264,23265,1258,36,49999999000,0
11633,23266,23267,1258,945,49999998000,0
11634,23268,23269,1258,546,50000000000,0
11635,23270,23271,1258,1119,49999999000,0
11636,23272,23273,1258,789,50000001000,0
11637,23274,23275,1258,107,49999997000,0
11638,23276,23277,1258,429,49999999000,0
11639,23278,23279,1258,1105,49999998000,0
11640,23280,23281,1259,536,49999999000,0
11641,23282,23283,1259,103,49999999000,0
11642,23284,23285,1259,577,50000000000,0
11643,23286,23287,1259,36,50000001000,0
11644,23288,23289,1259,222,49999999000,0
11645,23290,23291,1259,135,50000001000,0
11646,23292,23293,1259,376,49999999000,0
11647,23294,23295,1259,294,50000000000,0
11648,23296,23297,1259,1042,49999999000,0
11649,23298,23299,1259,207,50000001000,0
11650,23300,23301,1260,430,49999999000,0
11651,23302,23303,1260,123,50000000000,0
11652,23304,23305,1260,631,49999999000,0
11653,23306,23307,1260,237,49999999000,0
11654,23308,23309,1260,692,49999999000,0
11655,23310,23311,1260,523,50000000000,0
11656,23312,23313,1260,487,49999999000,0
11657,23314,23315,1260,141,50000001000,0
11658,23316,23317,1260,183,50000000000,0
11659,23318,23319,1260,106,50000000000,0
11660,23320,23321,1261,374,50000000000,0
11661,23322,23323,1261,502,50000000000,0
11662,23324,23325,1261,1240,49999999000,0
11663,23326,23327,1261,1109,50000000000,0
11664,23328,23329,1261,246,50000000000,0
11665,23330,23331,1261,1145,49999999000,0
11666,23332,23333,1261,281,50000000000,0
11667,23334,23335,1261,361,50000001000,0
11668,23336,23337,1261,559,50000000000,0
11669,23338,23339,1261,1054,49999997000,0
11670,23340,23341,1262,316,50000000000,0
11671,23342,23343,1262,454,50000000000,0
11672,23344,23345,1262,141,49999999000,0
11673,23346,23347,1262,126,49999999000,0
11674,23348,23349,1262,238,49999999000,0
11675,23350,23351,1262,450,49999999000,0
11676,23352,23353,1262,734,49999998000,0
11677,23354,23355,1262,910,49999999000,0
11678,23356,23357,1262,593,50000000000,0
11679,23358,23359,1262,619,50000000000,0
11680,23360,23361,1263,42,49999998000,0
11681,23362,23363,1263,106,50000000000,0
11682,23364,23365,1263,851,50000000000,0
11683,23366,23367,1263,128,49999999000,0
11684,23368,23369,1263,231,49999999000,0
11685,23370,23371,1263,227,49999998000,0
11686,23372,23373,1263,500,49999998000,0
11687,23374,23375,1263,180,50000001000,0
11688,23376,23377,1263,862,49999999000,0
11689,23378,23379,1263,529,49999999000,0
11690,23380,23381,1264,198,49999999000,0
11691,23382,23383,1264,265,49999998000,0
11692,23384,23385,1264,817,49999999000,0
11693,23386,23387,1264,316,49999999000,0
11694,23388,23389,1264,151,50000000000,0
11695,23390,23391,1264,125,50000000000,0
11696,23392,23393,1264,601,49999999000,0
11697,23394,23395,1264,324,50000000000,0
11698,23396,23397,1264,146,49999999000,0
11699,23398,23399,1264,487,49999999000,0
11700,23400,23401,1265,1180,50000001000,0
11701,23402,23403,1265,1109,49999999000,0
11702,23404,23405,1265,273,49999999000,0
11703,23406,23407,1265,910,50000000000,0
11704,23408,23409,1265,43,49999998000,0
11705,23410,23411,1265,842,49999998000,0
11706,23412,23413,1265,1165,49999999000,0
11707,23414,23415,1265,292,50000001000,0
11708,23416,23417,1265,402,49999999000,0
11709,23418,23419,1265,577,50000000000,0
11710,23420,23421,1266,385,49999998000,0
11711,23422,23423,1266,792,50000000000,0
11712,23424,23425,1266,655,49999998000,0
11713,23426,23427,1266,226,50000000000,0
11714,23428,23429,1266,853,50000001000,0
11715,23430,23431,1266,1218,50000000000,0
11716,23432,23433,1266,431,49999998000,0
