id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
24285,12142,24284,227,1309,24999999000,2462,5,0,53
24286,12143,24287,1309,136,25000000000,1373,9,1000,65
24287,12143,24286,136,1309,25000000000,1159,8,0,30
24288,12144,24289,1309,349,25000000000,4357,7,0,62
24289,12144,24288,349,1309,25000000000,3589,3,0,83
24290,12145,24291,1309,622,25000000000,4381,6,0,59
24291,12145,24290,622,1309,25000000000,3899,1,10,65
24292,12146,24293,1309,189,24999999000,1709,3,0,33
24293,12146,24292,189,1309,25000000000,1755,9,0,75
24294,12147,24295,1309,420,25000000000,3766,1,0,57
24295,12147,24294,420,1309,25000000000,3385,3,0,47
24296,12148,24297,1309,938,24999999000,1225,8,0,47
24297,12148,24296,938,1309,25000000000,4872,5,10,36
24298,12149,24299,1309,1059,24999999000,4866,2,0,43
24299,12149,24298,1059,1309,25000000000,2603,3,0,86
24300,12150,24301,1310,559,24999999000,1875,2,0,32
24301,12150,24300,559,1310,24999999000,1701,4,10,11
24302,12151,24303,1310,435,24999999000,2007,1,0,58
24303,12151,24302,435,1310,25000000000,2384,4,0,76
24304,12152,24305,1310,372,24999999000,3661,1,10,68
24305,12152,24304,372,1310,25000000000,1537,4,10,31
24306,12153,24307,1310,1187,25000000000,3938,2,10,58
24307,12153,24306,1187,1310,25000001000,1118,8,0,58
24308,12154,24309,1310,726,25000000000,3358,4,0,95
24309,12154,24308,726,1310,25000001000,4152,3,0,13
24310,12155,24311,1310,429,24999999000,3639,6,0,70
24311,12155,24310,429,1310,24999999000,3430,5,0,45
24312,12156,24313,1310,392,25000000000,3050,8,0,97
24313,12156,24312,392,1310,25000000000,2583,9,0,10
24314,12157,24315,1310,264,25000000000,1020,9,0,33
24315,12157,24314,264,1310,25000001000,1217,1,10,19
24316,12158,24317,1310,1067,25000000000,3909,4,10,34
24317,12158,24316,1067,1310,25000000000,1743,2,0,61
24318,12159,24319,1310,307,24999998000,1200,4,10,86
24319,12159,24318,307,1310,24999999000,3227,3,10,28
24320,12160,24321,1311,853,25000000000,4341,2,0,72
24321,12160,24320,853,1311,25000001000,4988,5,0,66
24322,12161,24323,1311,660,24999999000,2130,7,0,52
24323,12161,24322,660,1311,24999999000,4328,4,1000,37
24324,12162,24325,1311,186,25000000000,1004,7,0,47
24325,12162,24324,186,1311,25000000000,4689,4,10,59
24326,12163,24327,1311,540,25000000000,3376,1,1000,16
24327,12163,24326,540,1311,25000000000,3998,7,0,44
24328,12164,24329,1311,179,25000000000,1855,6,100,27
24329,12164,24328,179,1311,25000000000,4056,4,10,41
24330,12165,24331,1311,157,24999998000,1973,4,0,27
24331,12165,24330,157,1311,24999999000,1170,8,0,84
24332,12166,24333,1311,1307,24999998000,2009,8,10,31
24333,12166,24332,1307,1311,24999999000,3987,4,0,75
24334,12167,24335,1311,370,24999999000,3880,2,10,26
24335,12167,24334,370,1311,24999999000,1265,4,10,43
24336,12168,24337,1311,1073,25000000000,3088,1,0,78
24337,12168,24336,1073,1311,25000001000,4178,9,0,95
24338,12169,24339,1311,136,25000000000,4923,2,0,70
24339,12169,24338,136,1311,25000001000,1644,5,0,53
24340,12170,24341,1312,257,25000000000,3737,8,0,29
24341,12170,24340,257,1312,25000000000,1085,9,100,77
24342,12171,24343,1312,429,24999999000,1680,6,0,84
24343,12171,24342,429,1312,24999999000,4293,5,0,82
24344,12172,24345,1312,1214,24999999000,3142,5,0,49
24345,12172,24344,1214,1312,24999999000,3345,8,0,91
24346,12173,24347,1312,455,24999999000,4429,7,0,48
24347,12173,24346,455,1312,25000000000,3601,4,1000,62
24348,12174,24349,1312,902,25000000000,1058,1,0,19
24349,12174,24348,902,1312,25000000000,3864,9,0,76
24350,12175,24351,1312,8,24999999000,2694,8,0,82
24351,12175,24350,8,1312,25000000000,4414,6,10,95
24352,12176,24353,1312,1116,25000000000,2968,8,10,55
24353,12176,24352,1116,1312,25000000000,1488,8,0,86
24354,12177,24355,1312,595,24999999000,4043,1,10,20
24355,12177,24354,595,1312,25000000000,4959,1,0,70
24356,12178,24357,1312,1175,24999999000,2215,5,10,31
24357,12178,24356,1175,1312,25000000000,1170,9,0,27
24358,12179,24359,1312,675,25000000000,3789,6,0,49
24359,12179,24358,675,1312,25000000000,1365,6,1000,84
24360,12180,24361,1313,384,24999999000,1977,4,0,99
24361,12180,24360,384,1313,25000000000,1325,7,10,11
24362,12181,24363,1313,191,24999999000,2230,3,10,36
24363,12181,24362,191,1313,25000000000,1024,6,0,39
24364,12182,24365,1313,498,25000000000,3501,8,100,63
24365,12182,24364,498,1313,25000000000,1988,9,0,76
24366,12183,24367,1313,269,25000000000,2352,6,0,31
24367,12183,24366,269,1313,25000000000,2047,2,100,79
24368,12184,24369,1313,987,24999999000,2815,3,10,39
24369,12184,24368,987,1313,24999999000,1641,4,0,11
24370,12185,24371,1313,225,25000000000,1002,7,1000,71
24371,12185,24370,225,1313,25000001000,4712,7,0,25
24372,12186,24373,1313,148,24999999000,1595,9,0,82
24373,12186,24372,148,1313,24999999000,1181,2,0,55
24374,12187,24375,1313,134,25000000000,1169,1,0,31
24375,12187,24374,134,1313,25000000000,2195,4,0,57
24376,12188,24377,1313,701,24999999000,3813,5,0,38
24377,12188,24376,701,1313,25000000000,3082,5,0,57
24378,12189,24379,1313,240,25000000000,4669,3,0,63
24379,12189,24378,240,1313,25000000000,2053,2,10,43
24380,12190,24381,1314,274,24999999000,3284,5,0,70
24381,12190,24380,274,1314,25000000000,2347,4,0,58
24382,12191,24383,1314,1065,24999999000,2219,7,10,75
24383,12191,24382,1065,1314,25000000000,3657,1,0,34
24384,12192,24385,1314,131,24999999000,4058,8,0,37
24385,12192,24384,131,1314,25000000000,1797,8,100,86
24386,12193,24387,1314,733,25000000000,1352,8,0,77
24387,12193,24386,733,1314,25000001000,1307,3,0,30
24388,12194,24389,1314,1021,24999998000,4898,4,0,86
24389,12194,24388,1021,1314,24999999000,3712,8,0,42
24390,12195,24391,1314,360,24999999000,1218,7,0,23
24391,12195,24390,360,1314,25000000000,1849,8,0,39
24392,12196,24393,1314,581,25000000000,3337,8,0,79
24393,12196,24392,581,1314,25000001000,1694,2,0,73
24394,12197,24395,1314,383,24999999000,1672,2,0,69
24395,12197,24394,383,1314,25000000000,4224,6,0,69
24396,12198,24397,1314,31,24999999000,1201,9,0,35
24397,12198,24396,31,1314,24999999000,3202,4,0,55
24398,12199,24399,1314,105,25000000000,1003,6,0,24
24399,12199,24398,105,1314,25000000000,2975,9,0,85
24400,12200,24401,1315,563,25000000000,3735,2,0,58
24401,12200,24400,563,1315,25000000000,2263,6,0,69
24402,12201,24403,1315,549,25000000000,2558,4,0,74
24403,12201,24402,549,1315,25000001000,1561,3,0,10
24404,12202,24405,1315,562,25000000000,2333,9,100,60
24405,12202,24404,562,1315,25000001000,2261,2,0,74
24406,12203,24407,1315,188,24999999000,1432,8,0,68
24407,12203,24406,188,1315,25000000000,3373,2,0,87
24408,12204,24409,1315,816,25000000000,3572,5,10,68
24409,12204,24408,816,1315,25000001000,1033,4,1000,44
24410,12205,24411,1315,222,25000000000,4398,4,0,27
24411,12205,24410,222,1315,25000001000,4419,6,0,74
24412,12206,24413,1315,122,25000000000,3960,6,0,73
24413,12206,24412,122,1315,25000000000,1261,4,0,31
24414,12207,24415,1315,923,25000000000,2001,2,0,75
24415,12207,24414,923,1315,25000000000,4295,1,10,25
24416,12208,24417,1315,257,24999999000,4484,5,0,39
24417,12208,24416,257,1315,25000000000,3327,5,0,87
24418,12209,24419,1315,254,25000000000,1707,1,0,95
24419,12209,24418,254,1315,25000000000,2641,5,10,78
24420,12210,24421,1316,572,24999998000,4640,2,10,31
24421,12210,24420,572,1316,24999999000,4349,1,10,23
24422,12211,24423,1316,198,25000000000,2383,4,0,65
24423,12211,24422,198,1316,25000001000,1583,6,10,29
24424,12212,24425,1316,623,25000000000,4540,4,10,67
24425,12212,24424,623,1316,25000000000,4529,5,0,33
24426,12213,24427,1316,699,24999999000,2811,3,0,45
24427,12213,24426,699,1316,25000000000,1212,1,1000,72
24428,12214,24429,1316,1060,25000000000,2250,2,0,90
24429,12214,24428,1060,1316,25000000000,1320,3,0,50
24430,12215,24431,1316,393,25000000000,3306,5,0,70
24431,12215,24430,393,1316,25000000000,3610,5,0,10
24432,12216,24433,1316,1134,25000000000,2188,5,10,13
24433,12216,24432,1134,1316,25000000000,1348,8,10,52
24434,12217,24435,1316,571,25000000000,3737,7,0,95
24435,12217,24434,571,1316,25000000000,3675,7,0,87
24436,12218,24437,1316,198,24999999000,1381,8,1000,21
24437,12218,24436,198,1316,24999999000,2693,3,10,32
24438,12219,24439,1316,231,25000000000,2648,5,0,53
24439,12219,24438,231,1316,25000000000,2888,4,10,83
24440,12220,24441,1317,151,25000000000,3344,8,10,89
24441,12220,24440,151,1317,25000001000,3546,4,1000,92
24442,12221,24443,1317,823,25000000000,2989,1,0,72
24443,12221,24442,823,1317,25000001000,3228,4,0,63
24444,12222,24445,1317,122,25000000000,3784,3,0,40
24445,12222,24444,122,1317,25000000000,1129,2,0,49
24446,12223,24447,1317,795,24999999000,1593,4,0,66
24447,12223,24446,795,1317,25000000000,3478,4,0,71
24448,12224,24449,1317,1010,24999999000,4643,3,0,54
24449,12224,24448,1010,1317,25000000000,1885,4,0,41
24450,12225,24451,1317,379,24999999000,1078,8,0,14
24451,12225,24450,379,1317,25000000000,1135,8,0,98
24452,12226,24453,1317,394,24999999000,3681,7,0,18
24453,12226,24452,394,1317,24999999000,1756,8,10,17
24454,12227,24455,1317,315,24999999000,2997,5,0,88
24455,12227,24454,315,1317,25000000000,3974,6,1000,24
24456,12228,24457,1317,976,25000000000,1843,5,0,13
24457,12228,24456,976,1317,25000000000,1695,4,0,93
24458,12229,24459,1317,669,25000000000,3848,6,100,53
24459,12229,24458,669,1317,25000000000,4345,6,0,77
24460,12230,24461,1318,133,25000000000,3392,4,0,57
24461,12230,24460,133,1318,25000000000,1177,4,10,81
24462,12231,24463,1318,105,25000000000,2578,3,10,16
24463,12231,24462,105,1318,25000001000,4424,3,0,81
24464,12232,24465,1318,129,24999999000,3377,4,0,48
24465,12232,24464,129,1318,25000000000,1626,8,0,34
24466,12233,24467,1318,577,24999999000,2375,1,0,85
24467,12233,24466,577,1318,25000000000,1868,9,0,17
24468,12234,24469,1318,173,25000000000,1640,1,0,27
24469,12234,24468,173,1318,25000000000,3135,5,0,39
24470,12235,24471,1318,231,24999999000,3091,8,0,11
24471,12235,24470,231,1318,25000000000,2625,1,0,87
24472,12236,24473,1318,303,25000000000,2493,7,10,91
24473,12236,24472,303,1318,25000000000,3399,8,0,49
24474,12237,24475,1318,447,25000000000,2587,2,0,63
24475,12237,24474,447,1318,25000000000,1014,6,0,57
24476,12238,24477,1318,337,25000000000,1213,6,0,52
24477,12238,24476,337,1318,25000000000,3383,6,0,28
24478,12239,24479,1318,476,24999999000,1993,4,0,31
24479,12239,24478,476,1318,24999999000,3163,8,0,47
24480,12240,24481,1319,728,25000000000,1974,9,0,51
24481,12240,24480,728,1319,25000000000,2641,8,0,95
24482,12241,24483,1319,1180,25000000000,3290,5,0,35
24483,12241,24482,1180,1319,25000001000,3040,2,0,49
24484,12242,24485,1319,957,25000000000,2296,1,0,23
24485,12242,24484,957,1319,25000000000,3646,4,10,71
24486,12243,24487,1319,146,25000000000,4994,8,10,48
24487,12243,24486,146,1319,25000000000,3033,6,0,11
24488,12244,24489,1319,261,25000000000,2949,2,0,44
24489,12244,24488,261,1319,25000000000,4180,4,10,18
24490,12245,24491,1319,1249,24999999000,2159,5,10,87
24491,12245,24490,1249,1319,25000000000,1202,8,0,68
24492,12246,24493,1319,514,25000001000,3593,1,0,37
24493,12246,24492,514,1319,25000001000,1440,2,0,78
24494,12247,24495,1319,340,25000000000,2971,6,0,29
24495,12247,24494,340,1319,25000000000,3783,8,0,81
24496,12248,24497,1319,623,24999999000,1057,8,0,23
24497,12248,24496,623,1319,25000000000,1714,4,0,73
24498,12249,24499,1319,327,24999999000,1913,5,1000,91
24499,12249,24498,327,1319,25000000000,4951,6,0,90
24500,12250,24501,1320,1191,24999999000,2395,2,1000,56
24501,12250,24500,1191,1320,25000000000,1431,6,10,49
24502,12251,24503,1320,3,25000000000,1469,1,0,55
24503,12251,24502,3,1320,25000000000,4904,1,10,73
24504,12252,24505,1320,1101,24999999000,2383,2,0,10
24505,12252,24504,1101,1320,25000000000,4416,7,10,69
24506,12253,24507,1320,3,24999999000,2074,4,0,65
24507,12253,24506,3,1320,25000000000,2517,7,0,26
24508,12254,24509,1320,144,24999999000,2708,4,100,51
24509,12254,24508,144,1320,24999999000,1475,5,10,32
24510,12255,24511,1320,836,25000000000,4649,7,0,19
24511,12255,24510,836,1320,25000000000,4776,3,0,37
24512,12256,24513,1320,771,24999999000,2091,5,10,65
24513,12256,24512,771,1320,25000000000,1473,4,10,56
24514,12257,24515,1320,307,25000000000,3116,8,0,49
24515,12257,24514,307,1320,25000001000,3382,4,10,35
24516,12258,24517,1320,6,24999999000,3067,7,10,84
24517,12258,24516,6,1320,24999999000,2250,6,0,63
24518,12259,24519,1320,959,24999999000,4837,9,0,92
24519,12259,24518,959,1320,25000000000,4938,2,0,79
24520,12260,24521,1321,748,24999999000,3769,5,0,22
24521,12260,24520,748,1321,25000000000,1909,1,0,85
24522,12261,24523,1321,170,25000000000,2953,1,0,88
24523,12261,24522,170,1321,25000000000,2338,8,10,73
24524,12262,24525,1321,121,25000000000,4124,3,0,53
24525,12262,24524,121,1321,25000001000,1645,4,0,23
24526,12263,24527,1321,860,24999999000,2190,7,1000,85
24527,12263,24526,860,1321,24999999000,2331,9,0,96
24528,12264,24529,1321,509,25000000000,1829,6,0,28
24529,12264,24528,509,1321,25000000000,2204,3,0,63
24530,12265,24531,1321,531,25000000000,1231,3,0,80
24531,12265,24530,531,1321,25000000000,4384,3,0,57
24532,12266,24533,1321,437,25000000000,4382,6,10,41
24533,12266,24532,437,1321,25000001000,4522,2,0,85
24534,12267,24535,1321,124,25000000000,3426,8,1000,36
24535,12267,24534,124,1321,25000000000,3898,2,10,45
24536,12268,24537,1321,108,25000000000,2261,9,0,14
24537,12268,24536,108,1321,25000000000,3516,2,1000,20
24538,12269,24539,1321,129,24999999000,4738,2,0,24
24539,12269,24538,129,1321,25000000000,1040,3,0,20
24540,12270,24541,1322,213,25000000000,1853,1,0,31
24541,12270,24540,213,1322,25000001000,2488,7,0,97
24542,12271,24543,1322,306,25000000000,4436,8,0,21
24543,12271,24542,306,1322,25000000000,1902,7,1000,13
24544,12272,24545,1322,474,25000000000,1684,6,10,96
24545,12272,24544,474,1322,25000001000,4684,7,0,84
24546,12273,24547,1322,265,24999999000,1782,9,0,91
24547,12273,24546,265,1322,25000000000,1905,6,10,96
24548,12274,24549,1322,102,25000000000,2720,8,0,71
24549,12274,24548,102,1322,25000000000,1775,1,100,13
24550,12275,24551,1322,500,25000000000,3043,6,10,99
24551,12275,24550,500,1322,25000000000,2178,3,0,14
24552,12276,24553,1322,655,25000000000,4791,6,0,92
24553,12276,24552,655,1322,25000000000,1506,1,0,50
24554,12277,24555,1322,900,25000000000,3363,1,0,51
24555,12277,24554,900,1322,25000000000,3693,8,0,56
24556,12278,24557,1322,715,24999999000,3166,5,0,39
24557,12278,24556,715,1322,25000000000,2331,2,10,76
24558,12279,24559,1322,220,25000000000,3239,5,0,50
24559,12279,24558,220,1322,25000001000,2096,9,0,79
24560,12280,24561,1323,265,25000000000,4806,6,0,19
24561,12280,24560,265,1323,25000000000,1589,5,0,70
24562,12281,24563,1323,215,25000000000,2738,8,10,93
24563,12281,24562,215,1323,25000000000,3007,4,0,50
24564,12282,24565,1323,918,24999999000,1930,1,0,41
24565,12282,24564,918,1323,25000000000,3057,1,0,30
24566,12283,24567,1323,100,24999999000,2487,6,10,63
24567,12283,24566,100,1323,25000000000,2829,8,0,63
24568,12284,24569,1323,471,25000000000,2734,6,10,18
24569,12284,24568,471,1323,25000000000,4073,8,0,83
24570,12285,24571,1323,893,25000000000,2178,9,0,64
24571,12285,24570,893,1323,25000000000,1647,2,10,74
24572,12286,24573,1323,40,24999999000,2977,4,0,72
24573,12286,24572,40,1323,25000000000,2318,5,0,49
24574,12287,24575,1323,117,25000000000,1684,3,0,92
24575,12287,24574,117,1323,25000000000,2793,2,10,93
24576,12288,24577,1323,507,25000000000,2079,8,0,20
24577,12288,24576,507,1323,25000001000,2438,8,10,62
24578,12289,24579,1323,452,24999999000,1277,3,0,88
24579,12289,24578,452,1323,25000000000,1270,2,0,62
24580,12290,24581,1324,152,24999999000,1991,3,0,28
24581,12290,24580,152,1324,25000000000,2164,8,0,42
24582,12291,24583,1324,561,24999999000,2479,4,0,79
24583,12291,24582,561,1324,25000000000,3874,9,0,31
24584,12292,24585,1324,882,25000000000,3102,1,0,48
24585,12292,24584,882,1324,25000000000,2727,2,1000,60
24586,12293,24587,1324,334,25000000000,4001,5,10,29
24587,12293,24586,334,1324,25000001000,3860,9,0,96
24588,12294,24589,1324,616,25000000000,3032,9,0,84
24589,12294,24588,616,1324,25000000000,2880,1,0,21
24590,12295,24591,1324,748,24999999000,3709,7,0,72
24591,12295,24590,748,1324,25000000000,4448,8,0,73
24592,12296,24593,1324,493,24999999000,3707,8,0,90
24593,12296,24592,493,1324,25000000000,2228,2,0,99
24594,12297,24595,1324,657,25000000000,1342,1,100,72
24595,12297,24594,657,1324,25000000000,2355,9,10,42
24596,12298,24597,1324,132,25000000000,1912,1,0,25
24597,12298,24596,132,1324,25000001000,2486,4,0,53
24598,12299,24599,1324,177,25000000000,4013,2,10,88
24599,12299,24598,177,1324,25000000000,4592,6,0,45
24600,12300,24601,1325,122,24999999000,4856,3,0,40
24601,12300,24600,122,1325,25000000000,1122,1,100,40
24602,12301,24603,1325,278,25000000000,1445,7,0,99
24603,12301,24602,278,1325,25000000000,2086,2,0,24
24604,12302,24605,1325,851,25000000000,1382,8,0,66
24605,12302,24604,851,1325,25000000000,3047,2,0,48
24606,12303,24607,1325,442,24999999000,2961,7,0,91
24607,12303,24606,442,1325,25000000000,4576,8,0,39
24608,12304,24609,1325,40,24999999000,4278,6,1000,63
24609,12304,24608,40,1325,25000000000,2344,2,10,13
24610,12305,24611,1325,835,25000000000,4516,8,0,14
24611,12305,24610,835,1325,25000000000,1778,1,0,41
24612,12306,24613,1325,1108,24999999000,2990,8,0,96
24613,12306,24612,1108,1325,24999999000,4188,9,0,76
24614,12307,24615,1325,734,24999999000,3229,3,0,11
24615,12307,24614,734,1325,25000000000,2015,9,0,73
24616,12308,24617,1325,996,25000000000,3477,6,10,88
24617,12308,24616,996,1325,25000000000,3962,7,0,98
24618,12309,24619,1325,600,25000000000,1339,8,0,21
24619,12309,24618,600,1325,25000000000,1517,9,10,79
24620,12310,24621,1326,993,25000000000,1253,6,100,60
24621,12310,24620,993,1326,25000000000,4022,3,0,18
24622,12311,24623,1326,106,24999999000,3465,9,0,19
24623,12311,24622,106,1326,25000000000,4181,7,0,41
24624,12312,24625,1326,342,25000000000,4350,4,0,84
24625,12312,24624,342,1326,25000000000,1891,9,1000,58
24626,12313,24627,1326,290,25000000000,3885,6,0,60
24627,12313,24626,290,1326,25000000000,3738,8,0,16
24628,12314,24629,1326,195,25000000000,2950,5,0,95
24629,12314,24628,195,1326,25000000000,3487,6,0,66
24630,12315,24631,1326,252,25000000000,1297,5,0,56
24631,12315,24630,252,1326,25000000000,4584,3,10,46
24632,12316,24633,1326,185,24999999000,1513,3,0,87
24633,12316,24632,185,1326,25000000000,4688,1,0,58
24634,12317,24635,1326,322,24999999000,1123,5,0,83
24635,12317,24634,322,1326,24999999000,4245,4,0,77
24636,12318,24637,1326,1185,24999999000,2216,3,0,65
24637,12318,24636,1185,1326,25000000000,4874,3,1000,80
24638,12319,24639,1326,255,24999999000,4385,9,100,28
24639,12319,24638,255,1326,24999999000,4150,3,1000,48
24640,12320,24641,1327,640,25000000000,2816,5,1000,65
24641,12320,24640,640,1327,25000000000,3646,8,10,46
24642,12321,24643,1327,906,25000000000,3576,5,10,59
24643,12321,24642,906,1327,25000001000,1707,3,0,79
24644,12322,24645,1327,102,24999999000,2594,3,0,82
24645,12322,24644,102,1327,25000000000,3364,9,0,74
24646,12323,24647,1327,112,25000000000,3484,2,0,65
24647,12323,24646,112,1327,25000000000,4387,8,0,94
24648,12324,24649,1327,140,25000000000,2210,4,0,30
24649,12324,24648,140,1327,25000000000,4829,6,10,62
24650,12325,24651,1327,101,25000000000,1058,6,0,69
24651,12325,24650,101,1327,25000000000,3089,4,0,37
24652,12326,24653,1327,651,24999999000,4125,2,0,27
24653,12326,24652,651,1327,25000000000,2435,6,0,67
24654,12327,24655,1327,1286,24999999000,2121,7,0,79
24655,12327,24654,1286,1327,25000000000,1528,2,0,32
24656,12328,24657,1327,120,25000000000,2852,1,10,96
24657,12328,24656,120,1327,25000001000,2211,8,100,31
24658,12329,24659,1327,1271,25000000000,4164,5,0,93
24659,12329,24658,1271,1327,25000000000,1141,1,10,67
24660,12330,24661,1328,220,24999999000,3575,2,0,16
24661,12330,24660,220,1328,25000000000,3542,6,0,80
24662,12331,24663,1328,167,24999999000,1863,6,0,37
24663,12331,24662,167,1328,25000000000,3628,5,0,96
24664,12332,24665,1328,116,24999999000,3474,9,1000,92
24665,12332,24664,116,1328,25000000000,2876,9,10,66
